
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)    W    D    L
3297 Deviant_18              :  1463.3    28.0      45    62     ---   27    2   16
3298 Noa_P                   :  1463.3     1.0       2    50     ---    1    0    1
3299 Bluesoil                :  1463.1     9.5      29    33     ---    9    1   19
3300 ALKUDIES                :  1463.1     6.0      12    50     ---    6    0    6
3301 attgye69                :  1463.0     1.5       2    75     ---    1    1    0
3302 Brommenschuster         :  1463.0    15.5      42    37     ---   15    1   26
3303 TexasTaxman             :  1463.0     2.0       4    50     ---    2    0    2
3304 Eysbaer104              :  1462.9    14.0      37    38     ---   14    0   23
3305 Pacoxesco69             :  1462.8     2.0      10    20     ---    2    0    8
3306 brainyobee              :  1462.7     1.0       2    50     ---    1    0    1
3307 SuperSluis              :  1462.6     2.0       3    67     ---    2    0    1
3308 gram77                  :  1462.5    10.0      17    59     ---   10    0    7
3309 Kreizi_broy_2300        :  1462.4     0.5       1    50     ---    0    1    0
3310 jordivillar             :  1462.3     1.0       2    50     ---    1    0    1
3311 CallMePants             :  1462.0     2.0       5    40     ---    2    0    3
3312 m33amkii                :  1461.4     4.5       7    64     ---    4    1    2
3313 Lilienthal07            :  1461.2     1.0       6    17     ---    1    0    5
3314 Coldharted              :  1461.2     7.0      15    47     ---    6    2    7
3315 MarcoBona               :  1460.7     8.0      12    67     ---    8    0    4
3316 Kvadratiy07             :  1460.1    13.5      26    52     ---   13    1   12
3317 Troncharrecords         :  1459.9     7.5      10    75     ---    7    1    2
3318 Pynhas                  :  1459.3     1.5       4    38     ---    1    1    2
3319 Snackwell               :  1459.1     4.0      13    31     ---    4    0    9
3320 ElAlfilDistraido        :  1458.7     2.5       6    42     ---    2    1    3
3321 ankit2812               :  1458.7     2.5       4    62     ---    2    1    1
3322 SigmaClutch             :  1458.1     1.0       3    33     ---    1    0    2
3323 RashidNezhmet-dinov     :  1458.1     1.0       4    25     ---    1    0    3
3324 EduardBachmann          :  1458.0     2.0       7    29     ---    2    0    5
3325 martincho77             :  1457.5     5.5      13    42     ---    5    1    7
3326 nokiokid                :  1457.5     7.0      14    50     ---    7    0    7
3327 John20100               :  1457.2     2.0       3    67     ---    2    0    1
3328 predicador77            :  1457.0     7.0      16    44     ---    7    0    9
3329 feufollet               :  1456.9     1.0       6    17     ---    1    0    5
3330 ChessFighter41          :  1456.8     1.0       2    50     ---    1    0    1
3331 Sylvanov86              :  1456.1     3.5      11    32     ---    3    1    7
3332 Jarekzkotem             :  1455.9     6.5      12    54     ---    6    1    5
3333 foreveryoung1971        :  1455.9    16.0      21    76     ---   16    0    5
3334 martinchara             :  1455.8     2.0       6    33     ---    2    0    4
3335 tachyontango            :  1455.5    12.0      30    40     ---   12    0   18
3336 reallynotwinning        :  1455.4    21.0      39    54     ---   20    2   17
3337 Mt9589                  :  1454.9    12.0      33    36     ---   11    2   20
3338 IUC691REP               :  1454.8     3.0       5    60     ---    3    0    2
3339 Ahmosis53               :  1454.5     4.0       6    67     ---    4    0    2
3340 lollotto                :  1454.5     2.0       3    67     ---    2    0    1
3341 mastervineet            :  1454.4     0.5       1    50     ---    0    1    0
3342 r4bauke                 :  1454.3     5.0      11    45     ---    5    0    6
3343 YoavRabinowitz          :  1454.2     3.0       8    38     ---    3    0    5
3344 sergei-100656           :  1454.0    40.0      89    45     ---   40    0   49
3345 brayanm                 :  1453.9     1.0       2    50     ---    1    0    1
3346 kangogo                 :  1453.9     0.5       1    50     ---    0    1    0
3347 mon3ster1               :  1453.9     0.5       1    50     ---    0    1    0
3348 Heavy-Piece             :  1453.8     1.0       3    33     ---    1    0    2
3349 anthonyasael            :  1453.6     2.0       4    50     ---    2    0    2
3350 nocachodeajedrez        :  1453.5     3.0       4    75     ---    3    0    1
3351 moticul                 :  1453.4     2.0       3    67     ---    2    0    1
3352 rahakarami1394          :  1453.0     0.5       1    50     ---    0    1    0
3353 Alstom_3_Kenzhinov      :  1452.9     7.0      17    41     ---    6    2    9
3354 Limeypatsfan            :  1452.4     2.0       6    33     ---    2    0    4
3355 Spindelhalla            :  1452.2    10.0      20    50     ---   10    0   10
3356 DinoPipino              :  1452.2     2.5       6    42     ---    2    1    3
3357 JBay2023                :  1452.1     2.0       3    67     ---    1    2    0
3358 StayHigh3686            :  1451.7    19.0      42    45     ---   18    2   22
3359 chessdude77             :  1451.4     1.0       2    50     ---    1    0    1
3360 ata2                    :  1451.3    14.0      36    39     ---   13    2   21
3361 JeremyIsFishing         :  1451.2     3.0       4    75     ---    3    0    1
3362 Yeti7                   :  1451.1     3.0       5    60     ---    3    0    2
3363 imperator-othon         :  1451.0     6.0      10    60     ---    6    0    4
3364 esemones91              :  1450.7     1.0       2    50     ---    1    0    1
3365 RatSushi                :  1450.6     1.0       3    33     ---    1    0    2
3366 ahaaken                 :  1450.5     2.0       4    50     ---    2    0    2
3367 BCLarry                 :  1450.5    11.0      17    65     ---   10    2    5
3368 Carlos_Salas            :  1450.5     2.0       4    50     ---    2    0    2
3369 ESDKERTANGUY            :  1450.4     1.0       2    50     ---    1    0    1
3370 fitzgibbon              :  1450.4     3.0       5    60     ---    3    0    2
3371 ThorgalSeafarer         :  1450.1    21.0      67    31     ---   20    2   45
3372 Mica1951                :  1450.1    16.0      22    73     ---   15    2    5
3373 VincentXi               :  1449.6     1.0       2    50     ---    1    0    1
3374 GlennRacines            :  1449.6     1.0       5    20     ---    1    0    4
3375 master_oogway2003       :  1449.2     1.0       2    50     ---    1    0    1
3376 Asticoto                :  1449.1     3.0       5    60     ---    3    0    2
3377 cfcastagna              :  1449.1     1.0       2    50     ---    1    0    1
3378 Seanorse                :  1449.0     3.0       5    60     ---    3    0    2
3379 Br90                    :  1448.3     2.0       3    67     ---    2    0    1
3380 SMCdT                   :  1448.2    11.0      23    48     ---   10    2   11
3381 Igoris                  :  1447.9     1.0       2    50     ---    1    0    1
3382 daflovi                 :  1447.9     1.0       2    50     ---    1    0    1
3383 Elouan63                :  1447.8     1.0       3    33     ---    1    0    2
3384 brandas                 :  1447.7     6.0       7    86     ---    6    0    1
3385 LuckyTF                 :  1447.4     1.0       2    50     ---    1    0    1
3386 MattyMixALot            :  1447.3     1.0       2    50     ---    1    0    1
3387 TimberBeast             :  1447.3     2.0       5    40     ---    2    0    3
3388 ChessOverSeas           :  1447.3     4.0       9    44     ---    4    0    5
3389 luisvabo                :  1447.3    15.0      33    45     ---   15    0   18
3390 disKKostu               :  1447.1     1.0       2    50     ---    1    0    1
3391 MajorRaed               :  1446.7     0.5       1    50     ---    0    1    0
3392 leusneee07              :  1446.5     1.0       2    50     ---    1    0    1
3393 Patou2a                 :  1446.5     1.0       2    50     ---    1    0    1
3394 Munteanu38              :  1446.5    14.5      39    37     ---   14    1   24
3395 LarsLunde               :  1446.1     4.5       6    75     ---    3    3    0
3396 Gabi49                  :  1446.0     6.0      12    50     ---    6    0    6
3397 BenFa17                 :  1446.0     7.0      12    58     ---    7    0    5
3398 alex185460              :  1445.8     1.0       2    50     ---    1    0    1
3399 userapi                 :  1445.7     1.0       5    20     ---    1    0    4
3400 Nebula_31               :  1445.7    27.0      36    75     ---   27    0    9
3401 Weicker5                :  1445.5     5.0      17    29     ---    5    0   12
3402 flemminglindeneg        :  1445.4     3.0       5    60     ---    3    0    2
3403 sSlowpoisonN1           :  1445.1     1.0       2    50     ---    1    0    1
3404 tofi-tofa               :  1445.0     1.0       4    25     ---    1    0    3
3405 neto39                  :  1444.6    30.5      51    60     ---   29    3   19
3406 Pedro-lucas4312         :  1444.5     1.0       2    50     ---    1    0    1
3407 biquet66                :  1444.0     4.0       8    50     ---    4    0    4
3408 Yipsofanes              :  1444.0    28.0      50    56     ---   28    0   22
3409 wtfrunamok              :  1443.9     4.5      11    41     ---    4    1    6
3410 dewitt1307              :  1443.7    11.0      20    55     ---   11    0    9
3411 Haggi1                  :  1443.7     2.5       6    42     ---    2    1    3
3412 souvenirsdepoisson      :  1443.5     4.0       9    44     ---    4    0    5
3413 Rustum123               :  1443.2    11.5      23    50     ---   11    1   11
3414 SimonDaDiamond          :  1443.2     4.0       8    50     ---    4    0    4
3415 Rue04                   :  1443.2     1.0       3    33     ---    1    0    2
3416 Vantcho                 :  1442.9    10.0      20    50     ---   10    0   10
3417 huadianshoukong         :  1442.8     0.5       2    25     ---    0    1    1
3418 Tchivelutiov            :  1442.8     0.5       2    25     ---    0    1    1
3419 LexRockNRolla           :  1442.8    10.5      24    44     ---    9    3   12
3420 danijargopal            :  1442.7     4.0       7    57     ---    4    0    3
3421 Yelisey_Goncharov       :  1442.7     0.5       1    50     ---    0    1    0
3422 imasaumar               :  1442.7     6.0       8    75     ---    6    0    2
3423 Pawnplexity             :  1442.7     1.5       3    50     ---    1    1    1
3424 RRRuslan7750            :  1442.6    19.5      39    50     ---   19    1   19
3425 trommler                :  1442.5     1.0       2    50     ---    1    0    1
